x,y,label,filename
1551,451,0,10256_idx5_x1551_y451_class0.png
1201,901,0,10256_idx5_x1201_y901_class0.png
301,1251,0,10256_idx5_x301_y1251_class0.png
1451,551,0,10256_idx5_x1451_y551_class0.png
1501,1201,0,10256_idx5_x1501_y1201_class0.png
751,1251,0,10256_idx5_x751_y1251_class0.png
1551,1151,0,10256_idx5_x1551_y1151_class0.png
1351,701,0,10256_idx5_x1351_y701_class0.png
2151,651,0,10256_idx5_x2151_y651_class0.png
701,551,0,10256_idx5_x701_y551_class0.png
1101,1001,0,10256_idx5_x1101_y1001_class0.png
2051,451,0,10256_idx5_x2051_y451_class0.png
1601,851,0,10256_idx5_x1601_y851_class0.png
1501,701,0,10256_idx5_x1501_y701_class0.png
1651,601,0,10256_idx5_x1651_y601_class0.png
1401,1101,0,10256_idx5_x1401_y1101_class0.png
1451,1301,0,10256_idx5_x1451_y1301_class0.png
1151,1101,0,10256_idx5_x1151_y1101_class0.png
1301,1201,0,10256_idx5_x1301_y1201_class0.png
2101,701,0,10256_idx5_x2101_y701_class0.png
751,251,0,10256_idx5_x751_y251_class0.png
501,951,0,10256_idx5_x501_y951_class0.png
651,1301,0,10256_idx5_x651_y1301_class0.png
1501,1301,0,10256_idx5_x1501_y1301_class0.png
1601,551,0,10256_idx5_x1601_y551_class0.png
501,751,0,10256_idx5_x501_y751_class0.png
551,701,0,10256_idx5_x551_y701_class0.png
2251,251,0,10256_idx5_x2251_y251_class0.png
1851,551,0,10256_idx5_x1851_y551_class0.png
1801,501,0,10256_idx5_x1801_y501_class0.png
1351,651,0,10256_idx5_x1351_y651_class0.png
1501,751,0,10256_idx5_x1501_y751_class0.png
1051,901,0,10256_idx5_x1051_y901_class0.png
1901,501,0,10256_idx5_x1901_y501_class0.png
1451,501,0,10256_idx5_x1451_y501_class0.png
2251,151,0,10256_idx5_x2251_y151_class0.png
1801,551,0,10256_idx5_x1801_y551_class0.png
601,851,0,10256_idx5_x601_y851_class0.png
651,751,0,10256_idx5_x651_y751_class0.png
2151,701,0,10256_idx5_x2151_y701_class0.png
1401,701,0,10256_idx5_x1401_y701_class0.png
1751,751,0,10256_idx5_x1751_y751_class0.png
1401,601,0,10256_idx5_x1401_y601_class0.png
751,851,0,10256_idx5_x751_y851_class0.png
2051,601,0,10256_idx5_x2051_y601_class0.png
2051,501,0,10256_idx5_x2051_y501_class0.png
1351,1201,0,10256_idx5_x1351_y1201_class0.png
1801,651,0,10256_idx5_x1801_y651_class0.png
351,1001,0,10256_idx5_x351_y1001_class0.png
351,1251,0,10256_idx5_x351_y1251_class0.png
1751,651,0,10256_idx5_x1751_y651_class0.png
1301,801,0,10256_idx5_x1301_y801_class0.png
1751,701,0,10256_idx5_x1751_y701_class0.png
1801,801,0,10256_idx5_x1801_y801_class0.png
2051,1451,0,10256_idx5_x2051_y1451_class0.png
1401,551,0,10256_idx5_x1401_y551_class0.png
1401,851,0,10256_idx5_x1401_y851_class0.png
1601,1251,0,10256_idx5_x1601_y1251_class0.png
1801,751,0,10256_idx5_x1801_y751_class0.png
1701,451,0,10256_idx5_x1701_y451_class0.png
1001,1001,0,10256_idx5_x1001_y1001_class0.png
801,1301,0,10256_idx5_x801_y1301_class0.png
1251,801,0,10256_idx5_x1251_y801_class0.png
2301,101,0,10256_idx5_x2301_y101_class0.png
1901,601,0,10256_idx5_x1901_y601_class0.png
1951,601,0,10256_idx5_x1951_y601_class0.png
601,951,0,10256_idx5_x601_y951_class0.png
1401,1651,0,10256_idx5_x1401_y1651_class0.png
651,1201,0,10256_idx5_x651_y1201_class0.png
2201,351,0,10256_idx5_x2201_y351_class0.png
1301,1551,0,10256_idx5_x1301_y1551_class0.png
1451,1251,0,10256_idx5_x1451_y1251_class0.png
701,451,0,10256_idx5_x701_y451_class0.png
601,801,0,10256_idx5_x601_y801_class0.png
1651,901,0,10256_idx5_x1651_y901_class0.png
2301,251,0,10256_idx5_x2301_y251_class0.png
651,951,0,10256_idx5_x651_y951_class0.png
1001,401,0,10256_idx5_x1001_y401_class0.png
801,851,0,10256_idx5_x801_y851_class0.png
1651,651,0,10256_idx5_x1651_y651_class0.png
1251,901,0,10256_idx5_x1251_y901_class0.png
1351,851,0,10256_idx5_x1351_y851_class0.png
401,1251,0,10256_idx5_x401_y1251_class0.png
151,901,0,10256_idx5_x151_y901_class0.png
651,851,0,10256_idx5_x651_y851_class0.png
1401,1401,0,10256_idx5_x1401_y1401_class0.png
1501,1151,0,10256_idx5_x1501_y1151_class0.png
1801,601,0,10256_idx5_x1801_y601_class0.png
601,1351,0,10256_idx5_x601_y1351_class0.png
2151,501,0,10256_idx5_x2151_y501_class0.png
351,901,0,10256_idx5_x351_y901_class0.png
2251,451,0,10256_idx5_x2251_y451_class0.png
601,1251,0,10256_idx5_x601_y1251_class0.png
1851,501,0,10256_idx5_x1851_y501_class0.png
1801,701,0,10256_idx5_x1801_y701_class0.png
1851,651,0,10256_idx5_x1851_y651_class0.png
651,1401,0,10256_idx5_x651_y1401_class0.png
1351,801,0,10256_idx5_x1351_y801_class0.png
1551,601,0,10256_idx5_x1551_y601_class0.png
1101,1101,0,10256_idx5_x1101_y1101_class0.png
1601,451,0,10256_idx5_x1601_y451_class0.png
1501,651,0,10256_idx5_x1501_y651_class0.png
601,1301,0,10256_idx5_x601_y1301_class0.png
701,1151,0,10256_idx5_x701_y1151_class0.png
701,1301,0,10256_idx5_x701_y1301_class0.png
2301,301,0,10256_idx5_x2301_y301_class0.png
1501,451,0,10256_idx5_x1501_y451_class0.png
951,651,0,10256_idx5_x951_y651_class0.png
751,451,0,10256_idx5_x751_y451_class0.png
1251,1201,0,10256_idx5_x1251_y1201_class0.png
1351,1601,0,10256_idx5_x1351_y1601_class0.png
2151,601,0,10256_idx5_x2151_y601_class0.png
1601,651,0,10256_idx5_x1601_y651_class0.png
1951,701,0,10256_idx5_x1951_y701_class0.png
1451,751,0,10256_idx5_x1451_y751_class0.png
1751,501,0,10256_idx5_x1751_y501_class0.png
1301,751,0,10256_idx5_x1301_y751_class0.png
2151,801,0,10256_idx5_x2151_y801_class0.png
1301,851,0,10256_idx5_x1301_y851_class0.png
951,701,0,10256_idx5_x951_y701_class0.png
1551,501,0,10256_idx5_x1551_y501_class0.png
2101,551,0,10256_idx5_x2101_y551_class0.png
1501,1101,0,10256_idx5_x1501_y1101_class0.png
951,901,0,10256_idx5_x951_y901_class0.png
1451,701,0,10256_idx5_x1451_y701_class0.png
2101,1451,0,10256_idx5_x2101_y1451_class0.png
2001,751,0,10256_idx5_x2001_y751_class0.png
401,801,0,10256_idx5_x401_y801_class0.png
